Time,vcu.GNSS.altitude
241914838,732.866646421244
241934938,732.866843425756
241944587,732.866932781704
241954604,732.866980028688
241974690,732.867218983323
241984840,732.867222855224
241994856,732.867349755441
242014754,732.86747237113
242024754,732.867556631623
242034808,732.86766096246
242044771,732.867750756501
242054753,732.867846305337
242064854,732.868021183724
242074827,732.868084562702
242084765,732.868185468691
242094789,732.85793619648
242104637,732.858028441242
242114838,732.85807577282
242134887,732.858193258733
242144843,732.858334379525
242154777,732.858320463733
242174647,732.858425620972
242184665,732.858497364898
242194852,732.85859753667
242204877,732.858622351516
242214837,732.858663701554
242224751,732.858807225057
242234811,732.85878817652
242254753,732.85900592387
242264852,732.859030602995
242274883,732.859035775225
242294789,732.841171756605
242304800,732.841256102292
242314780,732.841287272568
242324781,732.84121990417
242334834,732.841287371164
242344836,732.841317688144
242354781,732.841311275777
242364885,732.84138488242
242374801,732.841390923571
242394858,732.841337081642
242404847,732.84136349734
242414788,732.841486473972
242434685,732.841509632708
242454832,732.841554104911
242464932,732.841537907865
242474896,732.841576467057
242484868,732.841583593894
242494609,732.839026366739
242514839,732.838960565088
242524810,732.838984226735
242534944,732.839056137484
242554602,732.839182968881
242564935,732.839125783015
242574944,732.839139367032
242594814,732.839196265835
242604843,732.839171594242
242614569,732.839240933783
242624814,732.839220021313
242634671,732.839234696963
242644856,732.839302464683
242654843,732.839281087057
242664938,732.839218717098
242674946,732.839223228773
242684786,732.839258423235
242694793,732.82262150888
242714762,732.822580153734
242724755,732.822567536467
242734872,732.822538959314
242744742,732.822511543447
242754750,732.822587535731
242764860,732.822512576255
242774784,732.822534416759
242794826,732.822403939339
242804818,732.822392833783
242814757,732.822367262765
242824760,732.822391790061
242834817,732.822348716829
242844765,732.822355510107
242854735,732.82230047675
242864859,732.822286396899
242874820,732.822246299387
242894765,732.812241761552
242904799,732.812262107036
242914760,732.812129326048
242934838,732.812021081365
242954845,732.811962941225
242964717,732.811874314793
242974894,732.811924744034
242984844,732.811798182927
242994892,732.811805976642
243014626,732.811768855092
243024671,732.811650771575
243034983,732.811595214225
243054950,732.811525559286
243065100,732.811567462646
243075027,732.811530770188
243084955,732.798833881156
243094602,732.798715489917
243104650,732.798638200606
243124844,732.798514471098
243134903,732.798519848657
243144847,732.798368528427
243164938,732.79829810001
243174798,732.798259873241
243184753,732.798142579777
243194785,732.798023561292
243204759,732.797942258796
243214758,732.797879910227
243224757,732.797907845379
243234819,732.797769997182
243244775,732.797778160922
243254757,732.797680250733
243264853,732.797625307372
243274838,732.797531425182
243294758,732.800964011389
243304819,732.8009815146
243314758,732.800918511537
243334854,732.800790398163
243344771,732.800626943645
243354752,732.800628170604
243364787,732.800506240761
243374822,732.800506734566
243384768,732.800400184671
243394786,732.800343784853
243414759,732.800205848122
243434847,732.800099174754
243444823,732.799994558038
243454619,732.800019853057
243464859,732.799868450951
243474713,732.799886415589
243494905,732.797988575097
243504958,732.797905603526
243514903,732.797839149454
243535023,732.797805763141
243544799,732.797708478756
243554635,732.797591068083
243574613,732.797512538877
243584922,732.797425766767
243594671,732.797378293093
243614938,732.797266255948
243634863,732.797208791126
243644917,732.796992692107
243654756,732.796995770579
243664787,732.796854676359
243674789,732.796788662163
243684788,732.800863397322
243694764,732.800830675726
243704855,732.800719014427
243714755,732.800683502312
243734803,732.800588060985
243744809,732.800630517188
243754752,732.800529558575
243774812,732.800462832209
243784751,732.800452953656
243794790,732.800400599801
243804853,732.800307310419
243814798,732.800287186212
243834793,732.8002734498
243844795,732.800115966442
243854753,732.800103583606
243864752,732.800069722223
243874837,732.799993824097
243884774,732.812863903557
243894760,732.812827593574
243904851,732.812787693169
243914752,732.81282420308
243924755,732.812711164559
243934819,732.81269403093
243944646,732.812647487095
243954860,732.812621864286
243964837,732.812557889381
243974895,732.812614134396
243984611,732.812531165022
243994657,732.812470122677
244004702,732.812467070777
244014855,732.812347624626
244024626,732.812355548813
244034940,732.81225930553
244044718,732.812307320666
244054924,732.812229144227
244064925,732.812164863135
244084758,732.811903648224
244094765,732.801803501381
244104850,732.801745013276
244114632,732.801727934013
244124831,732.801633910422
244134889,732.80157760359
244144891,732.801517368411
244154838,732.801453254913
244164837,732.801372402144
244174893,732.80129394187
244194758,732.80118162639
244204851,732.801145403842
244214804,732.801030250885
244224753,732.80099012045
244234774,732.800821004406
244244808,732.800737324898
244254753,732.800645868701
244264752,732.800577010028
244274856,732.800579287607
244294759,732.810105201992
244304777,732.810054357833
244314795,732.810024223232
244324751,732.809957696794
244334749,732.809931109296
244354753,732.809907437317
244364721,732.80977226235
244374827,732.809729748129
244384568,732.809673068201
244394616,732.80960678494
244404842,732.809566334268
244414898,732.809546438293
244424835,732.809491109554
244434836,732.809407438486
244444883,732.809391033632
244454756,732.809290596648
244474870,732.809179877702
244484615,732.809179229022
244494660,732.809042451307
244514750,732.813869477744
244534921,732.813772890164
244545028,732.813779673161
244554927,732.813756962147
244564842,732.813679463579
244575024,732.813592509992
244594785,732.813477438831
244604817,732.813407080481
244614793,732.813358973595
244634609,732.813227266786
244644653,732.813154859687
244654861,732.813086606562
244664885,732.813023189286
244674962,732.812951784406
244684871,732.812808367715
244694858,732.808172024786
244704777,732.807974846073
244714783,732.80798978539
244724622,732.807964954474
244734629,732.807838876179
244754635,732.807714892871
244764672,732.807746664257
244774674,732.807603970999
244784684,732.807568861565
244794689,732.807560705485
244804692,732.807432374946
244814727,732.807315738231
244824925,732.807191727552
244834770,732.807116360753
244844818,732.807009053024
244854861,732.807010969147
244864866,732.806886514329
244874870,732.806822948914
244895087,732.811285802833
244905086,732.811190515204
244914921,732.811131654191
244935091,732.810995113949
244944881,732.810915464201
244954653,732.810844400432
244965155,732.810796107296
244975199,732.810719494155
244985120,732.81055541792
244995101,732.810499946558
245005075,732.81043822036
245015126,732.81037871039
245024642,732.810327749292
245035161,732.810395058164
245044706,732.810345912447
245055180,732.810223519657
245065160,732.810155783343
245075291,732.810006739979
245085105,732.809887403826
245094803,732.818480263639
245104762,732.818491502374
245114819,732.818317077181
245134809,732.818305729612
245144863,732.818188958292
245154784,732.818170496321
245174843,732.818108285232
245194858,732.817999260471
245204842,732.817878787668
245214898,732.817847145197
245224862,732.817704401648
245234764,732.817637338332
245254790,732.817562152399
245264753,732.817524158134
245274855,732.817512514928
245294799,732.823101335744
245304594,732.823055219749
245314860,732.823047676473
245324662,732.82296975737
245334874,732.822901097417
245344842,732.82285597673
245354844,732.822813793202
245374761,732.822750626161
245384976,732.822719860269
245394823,732.822687747073
245404793,732.822688339802
245414795,732.822664315478
245424851,732.822612355347
245434678,732.822634066164
245444879,732.822638336722
245454867,732.82251355295
245464871,732.822466863116
245474878,732.822431562119
245484976,732.822295528429
245504798,732.832121383864
245514802,732.83216362173
245524831,732.832196769894
245534627,732.832089618067
245544843,732.832128452057
245554891,732.832082057634
245564842,732.832077234576
245574843,732.832032662845
245584941,732.832053097234
245594774,732.831988696154
245604757,732.831985091543
245614763,732.831963519275
245624770,732.831949634376
245634760,732.831949600492
245654814,732.831864606662
245674798,732.83183729084
245694632,732.831012398558
245704648,732.830980919549
245714861,732.831070624052
245724866,732.830957464234
245734895,732.830911140467
245744843,732.830881418893
245754898,732.830872858089
245764805,732.830866802076
245774618,732.830918960084
245784666,732.830808737112
245794713,732.830793349101
245814866,732.830866869048
245824852,732.830724695552
245834763,732.830826735215
245854813,732.830698386271
245864618,732.830673508433
245874623,732.830624502851
245894650,732.834692613251
245904583,732.834691919226
245914588,732.834709685965
245934597,732.834676048311
245944630,732.834719560742
245954940,732.834661956214
245974648,732.834625228745
245984682,732.834591663239
245994689,732.834623131726
246004692,732.834687396786
246014909,732.834632157945
246024759,732.834538842144
246034809,732.83458463561
246054836,732.834507654494
246064870,732.83460673883
246074874,732.834498926852
246094885,732.833992407133
246105063,732.834073887767
246115069,732.834010562859
246125126,732.83399556778
246135061,732.834019216243
246145045,732.834000462273
246155139,732.833998453585
246164973,732.833878563208
246174955,732.833907058041
246184984,732.833910848509
246195053,732.833841335014
246204980,732.833846205642
246214597,732.833814072015
246225044,732.833818390849
246234673,732.833801383385
246244717,732.833858296744
246254764,732.833810899778
246265152,732.83381818029
246275147,732.83376312469
246295281,732.844230135554
246304752,732.844211645293
246314756,732.844190576099
246334755,732.844274967138
246344609,732.844189986383
246354853,732.844289237219
246364852,732.844207630289
246374837,732.844264153726
246394929,732.844265060019
246414744,732.844290155277
246424822,732.844342866665
246434753,732.844372866624
246444757,732.844290348978
246454852,732.844267012872
246464802,732.84434639
246474841,732.844289322347
246484775,732.844267551351
246494802,732.843903782254
246514751,732.84394918161
246524823,732.843915499921
246534755,732.843912950542
246554851,732.843864572584
246564607,732.843919610212
246574644,732.843890481527
246584661,732.843873810285
246594706,732.843921217951
246614663,732.843838409332
246635006,732.843874382364
246644742,732.843847304037
246654790,732.843911182459
246674861,732.843776628346
246684869,732.848960245523
246694873,732.848884364634
246714911,732.848892992144
246724917,732.848976388443
246735159,732.848849600006
246745013,732.848858491765
246755049,732.848812792901
246765055,732.848910440342
246775061,732.848866478125
246785096,732.848828550712
246795101,732.848801278829
246805107,732.84875488664
246815028,732.848732753191
246825035,732.848719121248
246835066,732.848716225708
246845072,732.848700491901
246855081,732.84871818433
246865083,732.84875310077
246875117,732.848662015516
246885038,732.846716885586
246895043,732.846760918008
246904962,732.846679848459
246914997,732.8467475832
246925004,732.846632108151
246935376,732.846616685536
246945013,732.846620181677
246955410,732.846588186687
246965051,732.846563145955
246975226,732.846587155938
246985251,732.846511472133
246995293,732.84655668358
247005227,732.846554581527
247015232,732.846448524069
247025261,732.846425499854
247035206,732.846420766145
247045204,732.846455517923
247055300,732.846460298875
247075319,732.846364683326
247085233,732.84623241346
247095283,732.844611651453
247104648,732.844669345359
247115316,732.844623342986
247125365,732.844535481112
247135315,732.844521240884
247145369,732.844472648751
247155409,732.844440674467
247174831,732.844402411865
247184699,732.84438117774
247194746,732.844355928435
247214857,732.844302070691
247225454,732.844276468975
247234777,732.84419362311
247254870,732.844127078846
247274699,732.844067276194
247284743,732.844034913811
247294759,732.844058931332
247304975,732.851112908378
247314947,732.8511263658
247324991,732.851136942743
247334947,732.851101575943
247344991,732.851035699685
247355033,732.85102963564
247364783,732.851108534385
247374769,732.851047777738
247384799,732.850924371363
247394870,732.851010885301
247414761,732.850839515289
247424824,732.850806152113
247434768,732.850783868635
247454870,732.850755274878
247464781,732.850690708205
247474844,732.850650084991
247494876,732.845362582128
247514765,732.84522297341
247534841,732.845116376076
247544768,732.84504095497
247554877,732.845032202691
247574767,732.84488965827
247584769,732.844823511492
247594803,732.844797144644
247614641,732.84462628598
247624880,732.84458949932
247634734,732.844500907406
247654977,732.844504265187
247664998,732.844382676791
247675028,732.844391211816
247695050,732.843561512767
247704771,732.843524936761
247714775,732.843581778645
247734676,732.843353732809
247754890,732.843279442815
247764901,732.843158037824
247774769,732.843076790596
247784764,732.842959963193
247794945,732.842910815671
247814640,732.84274723148
247824888,732.842759442021
247834880,732.842721706606
247854873,732.842604253252
247864890,732.842496089419
247874923,732.842325325153
247884768,732.842174973048
247894834,732.850086470098
247904767,732.849937805833
247914744,732.849866024757
247924788,732.849830551975
247934851,732.84975977974
247944741,732.849695661513
247954770,732.849638683983
247964820,732.849575965054
247974769,732.849573837448
247994897,732.849471068999
248014765,732.84938013948
248024788,732.849206482424
248034810,732.849203723235
248054767,732.84909530211
248064821,732.848978463575
248074860,732.848928381572
248084795,732.848975110021
248094903,732.855800278558
248104667,732.855812428883
248114849,732.855781859726
248124855,732.855756793724
248134893,732.855645217118
248144904,732.855610732411
248154937,732.85553467556
248164683,732.855495723517
248174594,732.85546565929
248184642,732.855483504274
248195052,732.855383867543
248214935,732.855285651152
248224955,732.855216115247
248234980,732.855187431909
248244773,732.855114814083
248254767,732.855099177104
248274790,732.855011353444
248284844,732.854827226896
248304789,732.856373855364
248324767,732.856324138018
248384875,732.856010446674
248404901,732.855901297662
248424781,732.855757300626
248454764,732.855638857698
248474822,732.855562015866
248484825,732.859755582889
248494889,732.859691983787
248514793,732.859655195105
248524786,732.859567231673
248534863,732.859507770088
248544800,732.859453776167
248554629,732.859504214779
248564677,732.859344123804
248574875,732.859297180519
248594789,732.859209602655
248604894,732.859140069748
248614739,732.859072010324
248624768,732.859098982633
248634595,732.859063364485
248654853,732.858866443406
248664708,732.858880220287
248674636,732.858770220832
248694957,732.874019045703
248714850,732.873917086894
248724742,732.873999976349
248734954,732.873877938895
248754764,732.87383181187
248764861,732.873824651251
248774788,732.873850434306
248784763,732.873843205845
248794774,732.873775445813
248804804,732.873728393417
248814753,732.873701334713
248824739,732.873700459677
248834794,732.873629049049
248844767,732.873624748812
248854792,732.873633583527
248864865,732.873556305698
248874655,732.873479606104
248884845,732.873348079098
248894893,732.869407123639
248904913,732.869358274096
248914849,732.869427227677
248924847,732.869268646551
248934966,732.869298651036
248944772,732.869266968526
248954755,732.869129774394
248964855,732.869101500313
248974773,732.869117508526
248984756,732.869016267083
248994804,732.86904480619
249004813,732.868899989116
249014596,732.868921911126
249024645,732.868776647287
249034693,732.868720602331
249044855,732.868799374162
249054830,732.868651544573
249064805,732.868602433911
249074949,732.868544612153
249094776,732.867940621305
249114849,732.867786158808
249124841,732.867714392094
249134760,732.86776799096
249154840,732.86753195792
249164948,732.867480299639
249174815,732.867514374171
249184607,732.867457078348
249194653,732.86733385027
249214839,732.867243049855
249224852,732.867229589989
249234898,732.867179842753
249254783,732.867063813639
249265009,732.866987544097
249274961,732.866949797812
249284761,732.866778238735
249294780,732.871062479477
249304831,732.871061556885
249314758,732.87092621364
249324763,732.870908673765
249334868,732.870905189986
249344762,732.870843993631
249354760,732.870853286833
249364861,732.870734587457
249374771,732.87063180127
249384581,732.870615765598
249394626,732.870642451191
249404671,732.870519538978
249414846,732.870559672665
249424845,732.870462682797
249434846,732.870491800393
249444848,732.870377562576
249454840,732.870334379098
249464961,732.870268394588
249474795,732.870248682913
249484608,732.874465568297
249494656,732.874406917297
249514842,732.874349448233
249524916,732.874382875234
249534899,732.874316716261
249554761,732.874331417981
249564859,732.874207861547
249574626,732.874218463548
249584846,732.874180296581
249594859,732.874109726545
249614846,732.874011987704
249624855,732.874003634701
249634907,732.873930494927
249644772,732.873896385776
249654771,732.873867374728
249664900,732.873811798374
249674848,732.873780130496
249684743,732.873725668425
249694805,732.869135944173
249704627,732.869030359594
249714827,732.868971047166
249724691,732.869007547299
249734906,732.868928447111
249744859,732.868884774944
249754856,732.868849411418
249764951,732.868885116099
249774891,732.86897311981
249784772,732.868932362755
249794791,732.868792743175
249814775,732.868657235493
249824775,732.868575221117
249834820,732.868514924659
249844774,732.868455047574
249854772,732.868385203867
249874804,732.868328751763
249884750,732.868257240028
249894794,732.87568596605
249904774,732.875648922709
249914606,732.875619771061
249924648,732.875599480845
249934893,732.875577192171
249944893,732.875546556665
249964631,732.875350081536
249984947,732.875276022751
250004864,732.875145595477
250084746,732.874785809108
250114766,732.877084699197
250124787,732.877046111156
250134898,732.877089928981
250144791,732.876948319725
250154784,732.876909862476
250164801,732.8768556
250174820,732.876860742334
250194791,732.876711160498
250204765,732.876743328103
250214589,732.876624195487
250234863,732.8765131494
250244872,732.876478617429
250254842,732.876433219135
250274946,732.876323813136
250284765,732.876251341106
250294761,732.886365500293
250314763,732.886283727741
250324761,732.886303201289
250334900,732.8862130216
250344800,732.886276167897
250354761,732.886232508579
250364763,732.88625206086
250374763,732.886121362346
250384740,732.886112432607
250394794,732.886050700981
250414795,732.886034820651
250424606,732.886094870679
250434653,732.88600881194
250454931,732.885993916549
250464930,732.885858289839
250474806,732.885911208519
250484618,732.885865931363
250494996,732.886075015151
250504714,732.886041482052
250515054,732.886096604343
250525014,732.886002704385
250535091,732.885975712124
250544767,732.885950647484
250554759,732.88603178721
250564735,732.885889568206
250574797,732.885860725102
250584740,732.885909233184
250594767,732.88592843333
250604774,732.885773227827
250614825,732.885771735746
250624757,732.885701844381
250634762,732.885713459764
250644769,732.885719227997
250654762,732.885695525052
250664761,732.885620207759
250674895,732.885595365049
250684769,732.885486233383
250694764,732.888740278795
250704776,732.888679207594
250714828,732.888735188586
250724763,732.888677501702
250734811,732.888601257422
250744825,732.888589404
250754846,732.888546658985
250764840,732.888526383307
250774935,732.888557170205
250784859,732.888538745661
250794887,732.888500680885
250804887,732.888481398404
250814909,732.888474335239
250824761,732.888406862941
250834755,732.888395241753
250844822,732.888477978941
250854761,732.88838428563
250864760,732.88833806476
250874962,732.888373297545
250894613,732.894482193697
250904658,732.894449697334
250914675,732.894359725789
250924845,732.894361307437
250934894,732.894358760204
250944906,732.894388449877
250954938,732.894272143851
250964581,732.894267230178
250974977,732.894282335095
250984640,732.894247521108
250994683,732.894157212926
251014956,732.894182143486
251024867,732.894140945689
251034868,732.894170076765
251044969,732.894073781696
251054754,732.894050737355
251064757,732.894065783097
251074858,732.893964737435
251084831,732.879380956714
251094767,732.879358142549
251104758,732.87921950304
251114813,732.879161191231
251134811,732.879082603846
251144811,732.879002210044
251154820,732.879001433888
251174751,732.87892719201
251184760,732.878848727385
251194792,732.878809485599
251204759,732.878784101471
251214858,732.878687507982
251224764,732.87859994141
251234759,732.878591389148
251254822,732.878457790575
251264633,732.878448305579
251274823,732.878378945912
251284722,732.85697997293
251294845,732.856885418616
251304853,732.856840534041
251314942,732.85669666811
251324782,732.856642071987
251334814,732.856503177623
251354822,732.856369068715
251364630,732.856299701409
251374842,732.856109026499
251394876,732.855925727883
251404646,732.855879522976
251414694,732.855846847342
251424937,732.855687346397
251434841,732.85567429573
251454788,732.855426420487
251464749,732.855375704297
251474796,732.855233630689
251484782,732.855021222116
251494762,732.850330873684
251514846,732.850060518555
251524654,732.849978172933
251534699,732.849846007972
251554909,732.849647206138
251564867,732.849569362399
251574868,732.84946040473
251584909,732.849328875716
251604781,732.849138437887
251614897,732.849008201621
251624821,732.84890670293
251644839,732.848711250466
251664795,732.848515963924
251724859,732.833317222947
251754842,732.832910702971
251764768,732.83289932966
251774615,732.832781678051
251784854,732.832627062802
251794889,732.832453706505
251804856,732.832271072533
251814953,732.832210564855
251824616,732.832011382707
251834936,732.831858004734
251844954,732.831738436522
251855017,732.831626454266
251864661,732.831542555243
251874683,732.831408861763
251885062,732.831228642346
251894980,732.822610940348
251915061,732.822296243947
251934767,732.822006014059
251944801,732.821887748694
251954848,732.821795634882
251964765,732.821583763158
251974767,732.821529521025
251984825,732.821359394002
251994797,732.821176181111
252004767,732.820986848848
252014867,732.820852598277
252024792,732.820659802266
252034591,732.820570215234
252054680,732.820229196674
252064850,732.8201610002
252074884,732.819961151297
252094858,732.806446413801
252104849,732.806268693239
252114952,732.806120170586
252124828,732.805964142739
252134760,732.805786683763
252144806,732.805553759274
252154831,732.805417647978
252164764,732.805175925023
252174760,732.805081010651
252184834,732.804776787292
252194802,732.804636182613
252204766,732.804369582998
252214863,732.804180079838
252224775,732.804039376439
252234766,732.803846797091
252254833,732.803495010652
252264607,732.80331217061
252274651,732.803116152354
252284861,732.802933648927
252294714,732.803990206856
252304588,732.803817124164
252314805,732.803614590695
252324852,732.80334751663
252335019,732.80316429137
252355057,732.802849222193
252364739,732.802632187842
252374745,732.802445255395
252384816,732.80239805211
252394786,732.802123411238
252414863,732.801742539974
252424775,732.801595887868
252434763,732.801368557062
252454832,732.800957905711
252464765,732.800761492428
252474821,732.800578582275
252484862,732.809039090746
252494770,732.808773941593
252504765,732.80864860618
252514866,732.808475124679
252524777,732.808397350746
252534815,732.808152555517
252544797,732.808007774554
252554817,732.807798403228
252564764,732.807675549702
252574610,732.807447425846
252594886,732.807083147287
252604850,732.806964867967
252614949,732.806699356646
252624871,732.806558447759
252634766,732.806447901487
252644885,732.806205008441
252654922,732.806056174042
252664768,732.805879027699
252674854,732.805746853308
252694626,732.801974087313
252704655,732.80180538178
252714701,732.801718461487
252724721,732.801459592127
252734762,732.80122792616
252744797,732.801091452711
252754804,732.80085433455
252764850,732.80070575577
252774894,732.800523238024
252784935,732.800340746733
252794939,732.800181857107
252804944,732.800062437193
252814952,732.799805327348
252824903,732.799596622936
252834907,732.799436084926
252844827,732.799305601191
252854837,732.799156817491
252864868,732.798853016458
252874788,732.798711988842
252894797,732.801482542098
252905081,732.801365674546
252915115,732.801184958691
252925003,732.80105588233
252934846,732.800798062497
252945009,732.800714633631
252955056,732.800451231218
252964994,732.800329714926
252974992,732.800189041853
252985050,732.800000898191
252995000,732.799775730935
253005012,732.799609456415
253015112,732.799424255223
253025013,732.799209344899
253034983,732.79903611925
253045013,732.79885018256
253055034,732.79873243667
253075062,732.798308245256
253085051,732.798039820016
253094809,732.804508868954
253104628,732.804398061766
253114673,732.804197886071
253125122,732.80400940901
253135124,732.803877294529
253144843,732.803730997621
253154825,732.803519782086
253164766,732.803343484789
253174766,732.803173017572
253184833,732.80299819159
253194803,732.802925428943
253204610,732.802640264767
253224868,732.802434049736
253244907,732.802073906016
253285385,732.801342932376
253294758,732.801246658084
253344899,732.796907593671
253364768,732.796532566485
253374741,732.796350771096
253384951,732.796228055551
253394799,732.796011562314
253404764,732.795836131118
253414801,732.795634612121
253424836,732.795476602827
253434762,732.795241523796
253444764,732.795135479726
253454762,732.794885775016
253474809,732.794537563663
253484834,732.794490900196
253494876,732.792502100463
253504765,732.792307850177
253514786,732.792141304555
253544762,732.791654947359
253554820,732.791495134064
253564764,732.791311353649
253574758,732.791168566866
253584862,732.790928926581
253594820,732.790719337936
253604766,732.790540603863
253614785,732.79033287699
253634651,732.790005026065
253644857,732.78979964109
253654908,732.789631649881
253664592,732.789430135948
253674977,732.789266915439
253684980,732.788983070641
253694993,732.783655954001
253714681,732.783278822433
253734941,732.782995113375
253744941,732.782700693992
253754993,732.782611461924
253774769,732.782158709742
253794830,732.781775320647
253804590,732.78157152803
253814634,732.781302080752
253834856,732.780913413066
253844855,732.780766128373
253854915,732.780552502722
253864890,732.780391265493
253874885,732.780190301739
253884972,732.782426139762
253894800,732.782171643368
253904764,732.781904365285
253914772,732.781800712793
253924813,732.781463848893
253934843,732.781277201051
253944768,732.781018658075
253954823,732.780835787999
253974768,732.780419365532
253984866,732.780244535796
253994826,732.780070983688
254004773,732.779953964113
254014791,732.779717938422
254034767,732.77929992287
254044771,732.779078602965
254054822,732.778873861593
254074829,732.778438006149
254084899,732.765734328947
254094694,732.76550721559
254104745,732.765326614579
254114984,732.765002427856
254124809,732.764832167275
254134858,732.764702053944
254155148,732.764131692296
254164965,732.763910649723
254174970,732.763669369393
254184977,732.763445117074
254195008,732.763273162826
254215023,732.762736230594
254224774,732.762579499526
254235251,732.762308710924
254245249,732.76209803205
254255275,732.761894676049
254275155,732.761401760916
254284865,732.753355973517
254294867,732.753039342584
254314992,732.752572468744
254325052,732.752243771247
254334651,732.752037715138
254344925,732.75178746949
254354715,732.751512759278
254365095,732.751246042666
254375076,732.750999832031
254385113,732.750759871356
254395175,732.750512213825
254404768,732.750257272099
254414769,732.7500249515
254425138,732.749742520798
254434766,732.749486726068
254455178,732.748967043124
254474792,732.748476806708
254484803,732.737453647336
254494811,732.737224090379
254504766,732.736906040896
254514762,732.736692436709
254524823,732.736323198245
254534821,732.736064356955
254544767,732.735890833777
254554892,732.735498290567
254564818,732.735247315839
254574790,732.73496341976
254584829,732.734659926005
254594842,732.734430832876
254604621,732.734181138221
254614670,732.73384873278
254624908,732.733562838024
254634937,732.733283150505
254655032,732.732784789201
254665023,732.73249557853
254674976,732.732244328712
254694821,732.724305691605
254704639,732.724004496151
254714876,732.723714110587
254724728,732.723459997738
254734879,732.723105557583
254754976,732.722581593378
254764901,732.722248163424
254774795,732.72191063207
254784832,732.721620988537
254794892,732.721359611955
254814635,732.720809090883
254824670,732.720480596327
254834673,732.720190241816
254854687,732.719602980884
254864692,732.719349237304
254874638,732.71905020639
254884646,732.725838490675
254894650,732.725524320384
254944702,732.724136947712
254984769,732.723076329858
255025118,732.721881996607
255065022,732.72070691234
255075030,732.72040348759
255095070,732.713791130343
255105072,732.713469443144
255115082,732.713260460994
255125115,732.712974596478
255135119,732.712568932562
255145127,732.712258320826
255155134,732.711965216848
255175171,732.711354679894
255185175,732.711054547399
255195012,732.710775749641
255215404,732.710146126832
255225054,732.709886267781
255235069,732.709548839659
255245114,732.709235459391
255255157,732.708913873415
255265191,732.708636851807
255275334,732.708284691907
255285347,732.708221268083
255295352,732.707914359664
255305305,732.707598716603
255315307,732.707295495115
255325362,732.706989443977
255335355,732.706678177812
255345306,732.70639592415
255355395,732.706087075348
255364629,732.70574686589
255374647,732.705424027808
255385391,732.705134131364
255395452,732.704818037397
255415391,732.704177562729
255425444,732.703810083098
255434766,732.703498524032
255444788,732.70318029006
255474844,732.702204959234
255484766,732.701847596967
255494806,732.709748205147
255514772,732.70917219299
255524890,732.708829932031
255534675,732.708571106778
255544723,732.708231222583
255554770,732.707904864335
255574929,732.707317682391
255594934,732.706658473617
255604762,732.706334073533
255614760,732.70601298663
255634779,732.705402753054
255644786,732.705130420916
255654818,732.704852503201
255674827,732.704164691328
255684764,732.703872134152
255694873,732.701650012226
255704782,732.701339335617
255714780,732.701042504283
255724878,732.700699368637
255734789,732.700482368702
255744835,732.70006846395
255754820,732.699715735449
255764825,732.699383594736
255774862,732.699056948331
255794739,732.698421766981
255814863,732.697792121966
255824963,732.697540302121
255834778,732.697129592241
255844784,732.696799402416
255854812,732.69650074892
255874852,732.695899119397
255884628,732.69560688184
255894674,732.700270600384
255904838,732.699935425539
255914828,732.699543455412
255924959,732.699343607441
255934937,732.699043722474
255944783,732.698671309277
255954783,732.698347767524
255974781,732.697780447372
255984614,732.697480408126
255994858,732.697160470329
256014943,732.696520594764
256035011,732.695788437151
256044955,732.695422774646
256054970,732.69511738891
256074841,732.694450997311
256084781,732.694066950178
256094830,732.705493107584
256114777,732.705061154615
256124871,732.704792386328
256134789,732.704538633086
256144830,732.704253738979
256154818,732.703922320856
256164823,732.703651865129
256174775,732.703273268882
256184788,732.702961260802
256194863,732.70269194484
256214774,732.702050848486
256224877,732.701768294908
256234782,732.701540278154
256254796,732.700982936221
256274823,732.700430897065
256284823,732.700128275319
256294874,732.711477467557
256314858,732.710896824021
256324710,732.710574856086
256334922,732.710334894771
256354883,732.709741332161
256364863,732.709465920343
256374777,732.709266007412
256384776,732.708986714773
256394874,732.708692281449
256414858,732.708169244521
256424697,732.70788013906
256434927,732.70768346425
256444619,732.707336542022
256454636,732.707023261813
256464681,732.706749048841
256475008,732.706507388444
256485034,732.706228469498
256494825,732.71524451091
256505054,732.715058022819
256514943,732.714744678582
256524795,732.714587111317
256535144,732.714281108812
256544783,732.713974296988
256554773,732.713705822534
256574773,732.713129467971
256584774,732.712887938047
256614772,732.712087414839
256624773,732.711885644952
256654774,732.710938607168
256664853,732.710648024397
256704810,732.715525944164
256734773,732.71473083485
256744836,732.714477081783
256764845,732.713973614736
256774750,732.713727930764
256784749,732.713476068398
256794792,732.713247611071
256814769,732.71270942429
256824772,732.712450812251
256834614,732.712191382918
256844631,732.71193430759
256854857,732.711677884392
256864721,732.711452588585
256874907,732.711239436991
256884856,732.710885571374
256894623,732.725385591126
256914717,732.724919844215
256924766,732.724685640365
256934785,732.724479789496
256944833,732.724238622701
256975163,732.723578248784
256984769,732.723232149379
256994792,732.723001414415
257004812,732.722749843961
257014769,732.722520087089
257024747,732.72232352462
257034827,732.722026404546
257044778,732.721899527707
257054771,732.721634175279
257074845,732.721111084393
257084771,732.720885692223
257094804,732.729467162921
257114769,732.729016052675
257124771,732.728804482904
257134801,732.728598849673
257154771,732.728264687714
257164814,732.728013044572
257174799,732.727900214086
257184785,732.72767949017
257194770,732.727497245913
257214795,732.726907842269
257224795,732.726631244703
257234893,732.726365565817
257244820,732.726130356081
257254770,732.725997566624
