Time,vcu.GNSS.longitude
364374962,14.7616305943584
364384906,14.7616305949027
364394935,14.7616305963219
364405002,14.7616305968007
364414927,14.761630597842
364424774,14.7616305986379
364435010,14.7616305996563
364444833,14.7616306005415
364455069,14.7616305998622
364465072,14.761630602258
364474938,14.7616306018258
364485063,14.7616306036863
364495113,14.7616307011036
364505170,14.7616307015055
364514913,14.7616307039102
364524901,14.761630705069
364534954,14.7616307055683
364544904,14.7616307066511
364554903,14.7616307088172
364574952,14.7616307110695
364584953,14.7616307125156
364594938,14.7616307143404
364604947,14.7616307146877
364614921,14.7616307163486
364634904,14.7616307196076
364644915,14.7616307202392
364654767,14.7616307222408
364674862,14.7616307243091
364685027,14.7616307275161
364695016,14.7616307320811
364705006,14.7616307335518
364715074,14.7616307355374
364724902,14.7616307365095
364734934,14.761630738459
364744942,14.7616307393416
364754968,14.7616307410693
364775068,14.7616307438776
364794803,14.7616307474208
364814840,14.7616307498511
364834764,14.7616307536447
364854803,14.7616307570961
364875191,14.7616307603197
364884818,14.7616307619744
364894822,14.7616307646315
364904858,14.7616306365611
364914863,14.7616306375448
364924869,14.7616306386626
364934872,14.7616306402223
364944907,14.7616306408925
364954925,14.7616306423994
364964965,14.7616306435531
364974995,14.7616306442655
364985224,14.7616306462051
364995263,14.7616306460334
365005085,14.7616306474093
365015132,14.7616306487637
365025295,14.7616306510986
365055298,14.7616306552024
365065293,14.761630656113
365075231,14.7616306574746
365085327,14.761630658918
365095298,14.7616306323295
365105313,14.761630634033
365115413,14.761630634286
365124773,14.7616306367687
365135380,14.7616306369389
365155214,14.7616306398498
365165208,14.7616306401853
365175309,14.7616306423788
365194906,14.7616306454106
365214942,14.7616306483444
365234900,14.7616306505375
365254898,14.7616306535433
365275041,14.7616306563652
365294932,14.7616306920288
365304928,14.7616306928003
365314964,14.7616306950042
365324962,14.7616306971896
365334748,14.7616306983855
365344794,14.7616306987238
365354985,14.7616307010353
365375083,14.7616307038373
365384989,14.7616307057139
365395017,14.761630707066
365414965,14.7616307109636
365434898,14.7616307136939
365444936,14.7616307158439
365454896,14.7616307169984
365475091,14.7616307200583
365494895,14.761630825353
365514985,14.7616308302209
365534718,14.7616308339859
365554779,14.7616308383559
365575088,14.7616308423426
365585102,14.761630843166
365594752,14.7616308463215
365605153,14.7616308478519
365615159,14.7616308498825
365625066,14.76163085236
365635093,14.7616308547368
365645343,14.761630857084
365654930,14.7616308588835
365674988,14.7616308632403
365684955,14.7616308660097
365694937,14.7616308301147
365714960,14.7616308336839
365724957,14.7616308349734
365734904,14.7616308366987
365745008,14.7616308396943
365754903,14.7616308420669
365764903,14.7616308429227
365774922,14.7616308449411
365794937,14.7616308503316
365804908,14.7616308514259
365814907,14.7616308544532
365834906,14.7616308582596
365845009,14.7616308606341
365854915,14.7616308626616
365875038,14.7616308660736
365894990,14.7616307940062
365904984,14.7616307955049
365914884,14.7616307972419
365934985,14.7616308016938
365954927,14.7616308047775
365964911,14.761630805764
365974920,14.7616308078237
365994916,14.7616308109305
366004899,14.7616308132697
366014951,14.7616308148027
366034761,14.7616308182267
366045010,14.7616308196101
366054823,14.7616308215928
366074914,14.7616308259484
366084760,14.7616308281542
366095167,14.7616307412105
366115205,14.7616307451119
366135153,14.7616307477079
366145259,14.7616307483416
366164903,14.7616307509109
366174949,14.7616307529537
366194935,14.7616307552622
366204901,14.7616307560292
366234902,14.7616307611485
366245005,14.7616307623384
366254902,14.7616307627105
366274948,14.7616307660628
366285025,14.7616307673022
366294906,14.7616307693661
366314901,14.7616307998121
366324877,14.7616308015648
366334947,14.7616308020193
366354902,14.7616308051878
366374938,14.7616308090981
366384945,14.7616308097138
366404902,14.7616308127761
366444838,14.7616308187384
366475114,14.7616308235119
366504923,14.7616307911466
366524979,14.7616307939146
366544879,14.7616307977849
366564982,14.76163079912
366585051,14.7616308024074
366594937,14.761630804168
366604756,14.7616308039342
366624729,14.7616308068931
366634859,14.761630808234
366645096,14.7616308096166
366655103,14.7616308114956
366665067,14.7616308125583
366685107,14.7616308152954
366695106,14.7616306811285
366704894,14.7616306815044
366715171,14.761630683573
366734897,14.7616306847333
366745004,14.7616306853461
366754923,14.7616306848977
366774911,14.7616306863272
366784969,14.7616306871999
366794904,14.7616306885342
366804893,14.7616306894895
366834902,14.7616306914459
366845003,14.761630693145
366854909,14.7616306939918
366864896,14.7616306942182
366874992,14.7616306946537
366894937,14.7616305833339
366904892,14.7616305833398
366914950,14.7616305832593
366934889,14.7616305837448
366944972,14.7616305839607
366954939,14.7616305838394
366974700,14.7616305844071
366985026,14.7616305848155
366994879,14.7616305845921
367015126,14.7616305863499
367025069,14.7616305856245
367035066,14.761630586204
367045165,14.7616305868612
367054916,14.7616305871094
367074985,14.7616305877251
367094941,14.761630527728
367104897,14.7616305273819
367114955,14.761630527438
367134898,14.7616305270898
367144951,14.7616305257317
367154763,14.7616305266984
367174822,14.7616305259615
367184865,14.7616305264749
367194881,14.7616305251085
367205069,14.7616305256206
367215122,14.7616305257929
367225066,14.7616305255637
367235063,14.7616305264559
367245168,14.7616305264023
367254946,14.7616305267574
367264890,14.7616305264434
367274897,14.7616305267299
367284981,14.7616305263147
367294904,14.7616305276218
367304895,14.7616305620296
367314994,14.7616305615285
367324967,14.761630561653
367334888,14.7616305619891
367344936,14.761630561166
367354964,14.7616305614809
367364892,14.7616305619801
367374893,14.7616305614622
367384968,14.7616305615262
367394953,14.7616305619391
367404913,14.7616305613141
367415009,14.7616305610822
367434894,14.7616305616203
367444954,14.7616305615331
367454965,14.7616305617061
367475022,14.7616305623783
367485004,14.7616305619052
367495016,14.7616304500088
367515075,14.7616304484273
367524819,14.7616304487843
367555059,14.7616304477212
367564978,14.7616304471793
367574895,14.761630447163
367594934,14.7616304456203
367604895,14.7616304455322
367614993,14.7616304451345
367624902,14.7616304438454
367634905,14.7616304440205
367644903,14.761630443899
367654975,14.7616304423091
367664903,14.7616304416044
367674985,14.7616304413717
367684938,14.7616304407832
367704760,14.7616305020069
367724848,14.761630501332
367745095,14.7616305016535
367755111,14.7616305004747
367765073,14.7616305005609
367795103,14.7616304993242
367804900,14.7616304996832
367815172,14.7616305000301
367834877,14.7616304994583
367844884,14.7616304985339
367874990,14.7616304987996
367884959,14.7616304991076
367894911,14.7616305288094
367904740,14.7616305280572
367915020,14.7616305278919
367935013,14.7616305271596
367945014,14.7616305274134
367965009,14.761630526939
367974931,14.7616305265234
367985112,14.7616305262886
367994967,14.7616305260543
368004924,14.7616305266222
368014978,14.7616305262789
368024995,14.7616305254333
368034930,14.7616305251502
368044751,14.7616305246234
368054796,14.7616305244881
368064811,14.76163052447
368075022,14.7616305255485
368084900,14.76163058404
368095034,14.761630584251
368104985,14.7616305847437
368115039,14.7616305836849
368134901,14.7616305838548
368144895,14.7616305845831
368154996,14.761630584113
368174900,14.7616305842958
368184956,14.7616305844249
368204901,14.7616305839646
368214896,14.7616305847154
368254995,14.7616305838706
368264786,14.7616305847553
368274820,14.7616305853529
368295101,14.7616305297101
368305066,14.7616305307742
368315067,14.7616305298265
368325173,14.7616305286119
368335069,14.7616305176058
368345074,14.7616305182287
368355164,14.7616305179688
368364911,14.7616305168016
368374747,14.7616305175359
368384795,14.7616305165825
368394843,14.7616305170303
368404979,14.761630516246
368414987,14.7616305170139
368424983,14.7616305167059
368434901,14.7616305153423
368444895,14.7616305168826
368454995,14.7616305163227
368464953,14.7616305156469
368474929,14.761630515637
368484919,14.7616305156814
368494955,14.7616305142032
368514950,14.7616305140671
368524957,14.7616305137754
368534905,14.7616305126627
368554944,14.7616305135928
368564925,14.7616305120066
368574904,14.761630512394
368594771,14.7616305122689
368604985,14.7616305125503
368614988,14.7616305123051
368635034,14.7616305122802
368644990,14.7616305116448
368665083,14.7616305111716
368674923,14.7616305106316
368694740,14.7616306082608
368704779,14.7616306085044
368714827,14.7616306087678
368724867,14.761630608487
368734870,14.7616306079237
368754915,14.7616306086294
368764919,14.7616306087624
368774923,14.7616306090263
368794960,14.7616306097985
368804972,14.7616306101172
368814972,14.7616306104987
368834984,14.7616306109112
368845014,14.7616306101946
368874780,14.7616306102944
368894819,14.7616305564111
368904826,14.7616305573279
368914830,14.7616305565381
368924862,14.7616305568827
368934866,14.7616305556819
368954879,14.7616305565016
368964883,14.7616305553173
368974918,14.7616305552988
368995122,14.7616305554588
369004933,14.761630555882
369014938,14.7616305554139
369034978,14.7616305545255
369044982,14.7616305551361
369054988,14.7616305544545
369085034,14.7616305534248
369165220,14.7616305638173
369205438,14.7616305630865
369245457,14.761630562002
369274782,14.7616305609845
369295396,14.7616305612006
369305412,14.7616304422142
369315458,14.7616304412593
369325393,14.7616304395915
369335398,14.7616304391835
369355437,14.7616304371965
369365443,14.7616304370097
369395486,14.7616304344737
369404953,14.7616304337526
369414790,14.7616304329409
369434830,14.7616304316294
369454839,14.7616304295578
369464845,14.7616304291263
369474878,14.7616304280012
369494890,14.7616304743697
369504894,14.7616304743667
369534939,14.7616304721062
369545131,14.7616304710224
369555122,14.7616304715099
369565872,14.7616304699661
369575099,14.7616304697989
369595184,14.7616304687931
369625249,14.7616304668037
369635156,14.7616304672606
369655192,14.7616304659796
369665202,14.7616304653134
369674793,14.7616304655322
369694884,14.761630593672
369705244,14.7616305939565
369715241,14.7616305945096
369725833,14.7616305948707
369734940,14.7616305942718
369754926,14.7616305945086
369764928,14.7616305946242
369774776,14.761630594994
369794869,14.7616305947922
369815004,14.7616305956046
369834928,14.761630595657
369854924,14.7616305951999
369864964,14.7616305956591
369874967,14.7616305952175
369895064,14.7616306467094
369915011,14.7616306464975
369924873,14.7616306473189
369934807,14.7616306479968
369955092,14.7616306471119
369965149,14.7616306478594
369995236,14.7616306490244
370004936,14.7616306493427
370014921,14.7616306494027
370054923,14.761630651043
370075006,14.7616306514688
370095014,14.761630771373
370114996,14.7616307734495
370134915,14.7616307744918
370154919,14.7616307760079
370174923,14.7616307773603
370184936,14.7616307780757
370194997,14.761630778178
370204995,14.7616307793991
370215005,14.7616307798797
370234742,14.7616307819738
370244789,14.7616307818157
370255092,14.761630783308
370265148,14.7616307839504
370275098,14.7616307842024
370285144,14.7616307851851
370295161,14.7616309186489
370314915,14.7616309215129
370324977,14.761630922749
370334978,14.761630924015
370354918,14.7616309263777
370374933,14.7616309287369
370384894,14.761630930582
370394983,14.7616309325121
370414916,14.7616309337992
370434981,14.7616309375328
370444930,14.7616309385977
370454754,14.7616309393304
370475011,14.7616309427944
370484745,14.7616308967551
370504831,14.7616308996023
370515153,14.7616309011463
370525091,14.7616309021087
370554998,14.7616309056721
370565100,14.7616309059325
370574945,14.7616309072494
370594996,14.7616309098301
370604964,14.7616309111357
370614920,14.7616309113368
370634976,14.7616309136755
370654906,14.7616309158012
370674940,14.7616309181617
370684940,14.7616309324679
370694930,14.7616309326264
370705029,14.7616309341166
370724990,14.7616309366307
370764845,14.76163094067
370775100,14.7616309432812
370795037,14.7616309447168
370805037,14.7616309465307
370814899,14.7616309467174
370834958,14.7616309493999
370854904,14.761630952491
370865026,14.761630952653
370874935,14.7616309543613
370894982,14.7616308719594
370904982,14.761630873575
370914982,14.7616308747473
370934962,14.7616308753131
370944911,14.7616308765785
370965003,14.761630878477
370974926,14.7616308798859
370994983,14.7616308815044
371004803,14.7616308822371
371014990,14.7616308824548
371024989,14.7616308832444
371035044,14.761630884774
371044744,14.761630885536
371075111,14.7616308874781
371085103,14.7616308821025
371094992,14.7616308826879
371105029,14.761630883277
371114902,14.7616308834232
371125072,14.7616308838283
371134989,14.761630885145
371144937,14.7616308859076
371154930,14.7616308863364
371174967,14.7616308889469
371184799,14.7616308892142
371194846,14.7616308897727
371205025,14.761630891247
371215016,14.7616308914344
371225013,14.7616308927628
371235074,14.7616308928106
371244943,14.7616308931812
371254933,14.7616308942377
371264927,14.7616308955441
371275006,14.7616308959603
371284934,14.761630897178
371294768,14.7616307117215
371304997,14.7616307115401
371314990,14.7616307119734
371335081,14.7616307109705
371344978,14.7616307116718
371354877,14.7616307119582
371374972,14.7616307117827
371384905,14.7616307115367
371394929,14.761630712622
371414903,14.7616307119812
371424902,14.7616307113537
371435003,14.7616307111461
371444935,14.7616307116108
371464968,14.7616307128255
371474964,14.7616307129416
371494908,14.761630694851
371504960,14.7616306955325
371515001,14.7616306955112
371534951,14.7616306967143
371544773,14.7616306954926
371554986,14.7616306960799
371564983,14.7616306958154
371584990,14.7616306959213
371595026,14.7616306960071
371605094,14.7616306961315
371615079,14.7616306966545
371634772,14.7616306961597
371665114,14.7616306972803
371675140,14.7616306962813
371685101,14.7616306283687
371694906,14.7616306285088
371705172,14.7616306284506
371715004,14.7616306283554
371724895,14.7616306272361
371734922,14.761630627503
371744975,14.7616306271918
371754901,14.7616306268579
371764900,14.7616306267179
371774974,14.7616306256158
371794963,14.7616306247545
371805025,14.7616306253964
371814935,14.7616306245371
371824901,14.7616306248005
371834740,14.7616306253398
371844980,14.7616306249327
371854984,14.761630624776
371865030,14.7616306244624
371875058,14.7616306236882
371885020,14.7616305336394
371894992,14.761630531599
371905177,14.7616305310986
371924902,14.7616305310114
371934900,14.7616305298928
371954899,14.7616305301434
371964901,14.7616305287633
372004947,14.7616305276503
372044907,14.7616305247469
372064902,14.7616305242417
372084778,14.7616305236466
372104869,14.7616304873517
372125068,14.7616304862092
372145131,14.7616304856854
372154772,14.7616304846477
372165151,14.7616304848113
372174833,14.7616304845589
372195016,14.7616304826042
372205029,14.7616304825953
372215031,14.7616304801383
372234877,14.7616304794463
372244872,14.7616304794572
372254899,14.7616304790714
372264896,14.7616304782756
372275027,14.7616304772885
372284911,14.7616304771111
372294992,14.7616304762588
372304937,14.761630456987
372314934,14.7616304568804
372354898,14.7616304538454
372364899,14.7616304537523
372384955,14.7616304526452
372394803,14.7616304513396
372415034,14.761630450323
372424984,14.7616304498707
372434984,14.761630450011
372454908,14.7616304480675
372464892,14.7616304483397
372494930,14.7616303328409
372504904,14.7616303316757
372514954,14.7616303316175
372524970,14.7616303295891
372534899,14.7616303298315
372554933,14.7616303274651
372564759,14.7616303265076
372574981,14.7616303256615
372584983,14.7616303252859
372595006,14.7616303242839
372604984,14.7616303240737
372615057,14.7616303224756
372634738,14.7616303219358
372645131,14.7616303209115
372655177,14.7616303193768
372665048,14.7616303189989
372675105,14.7616303181202
372684799,14.7616303168103
372694805,14.7616302841915
372714843,14.7616302821015
372724852,14.7616302814267
372734767,14.7616302803666
372754775,14.7616302797129
372764811,14.7616302790287
372774813,14.7616302782373
372794822,14.7616302758263
372814862,14.7616302743505
372825061,14.7616302734761
372844879,14.7616302726874
372854910,14.7616302710015
372874922,14.7616302697715
372884925,14.7616302687751
372894960,14.7616302708581
372905145,14.7616302700967
372914972,14.7616302701509
372925012,14.7616302697422
372935224,14.7616302683255
372955297,14.7616302677519
372965220,14.7616302669913
372975220,14.7616302666428
372995253,14.7616302650285
373005221,14.7616302647132
373015316,14.7616302642078
373055377,14.7616302620398
373065306,14.7616302611117
373075390,14.7616302601155
373084939,14.7616302596389
373094887,14.7616303969854
373114982,14.7616303976455
373124947,14.7616303979248
373134911,14.7616303987193
373154775,14.7616303989791
373174996,14.7616303999397
373195026,14.7616304002866
373204995,14.7616304006189
373215093,14.7616304006064
373234717,14.7616304024032
373244949,14.7616304022429
373254975,14.7616304030739
373264824,14.7616304024785
373275001,14.7616304036117
373315148,14.7616304023508
373324939,14.7616304014789
373334906,14.7616304029978
373354944,14.7616304027964
373364908,14.7616304034164
373374908,14.7616304044371
373394939,14.7616304060401
373414952,14.7616304069483
373434907,14.7616304085698
373454751,14.7616304082113
373474991,14.7616304097685
373494792,14.7616304854126
373505078,14.7616304870763
373514972,14.7616304882131
373525124,14.7616304892841
373535099,14.761630489578
373555145,14.7616304924748
373564907,14.7616304931049
373574906,14.7616304947956
373594953,14.7616304968403
373604899,14.7616304983245
373614943,14.7616305000455
373634925,14.7616305009334
373654980,14.7616305040838
373674720,14.761630506137
373694780,14.7616304709187
373714868,14.7616304731714
373735016,14.7616304749174
373745013,14.7616304766487
373764928,14.7616304790407
373774929,14.7616304802
373795016,14.7616304831742
373805005,14.761630484736
373815031,14.7616304852739
373835009,14.7616304879946
373845010,14.761630489868
373855067,14.7616304910162
373875083,14.7616304925707
373885019,14.7616304928628
373894952,14.7616304077356
373914953,14.7616304095608
373924979,14.7616304117964
373934926,14.7616304122359
373974991,14.7616304167281
373985019,14.7616304176006
373995075,14.7616304195326
374004793,14.7616304194994
374015095,14.7616304205155
374035011,14.76163042406
374045018,14.7616304251572
374055111,14.7616304251868
374074950,14.7616304276464
374084946,14.7616304293761
374094967,14.7616303480854
374104930,14.7616303500573
374114929,14.7616303503049
374125029,14.761630352337
374134929,14.7616303535866
374144931,14.7616303543064
374155015,14.7616303550445
374174927,14.7616303567759
374195026,14.761630358884
374204931,14.7616303596004
374234940,14.7616303638631
374255026,14.7616303657232
374275032,14.7616303678518
374285049,14.7616303682148
374295102,14.76163029366
374305019,14.7616302955526
374314935,14.761630296072
374334951,14.761630297973
374344963,14.7616302995021
374355039,14.76163030046
374375037,14.7616303016578
374385079,14.761630302543
374395127,14.7616303034882
374405069,14.761630305042
374415065,14.7616303054634
374425098,14.7616303068295
374445040,14.7616303082791
374465068,14.7616303105986
374504924,14.7616302383323
374544763,14.7616302421389
374585027,14.7616302449767
374625065,14.7616302494905
374644929,14.7616302505978
374674951,14.7616302530334
374694969,14.7616302154356
374704999,14.761630217517
374714922,14.7616302177489
374734926,14.7616302199545
374755021,14.7616302216096
374764948,14.7616302222058
374774928,14.761630223863
374784957,14.7616302239834
374795030,14.7616302258946
374805008,14.7616302263685
374815001,14.7616302275614
374825054,14.7616302288271
374835006,14.7616302289998
374844988,14.7616302303126
374864943,14.761630231844
374894840,14.7616301488379
374904883,14.7616301495153
374914926,14.7616301502439
374924859,14.7616301506369
374935093,14.7616301519431
374955180,14.7616301537779
374974924,14.7616301556176
374994962,14.7616301574512
375004923,14.7616301577713
375014922,14.7616301581709
375034922,14.7616301605091
375044927,14.7616301619377
375055026,14.7616301624983
375074934,14.7616301631685
375085043,14.7616301638333
375094982,14.7616301591197
375105006,14.7616301613597
375124884,14.7616301637326
375135008,14.7616301642779
375145013,14.7616301657801
375155105,14.761630166521
375174922,14.7616301690756
375184972,14.7616301693583
375195019,14.7616301716723
375214921,14.7616301734285
375224975,14.7616301739899
375234921,14.7616301762589
375244926,14.7616301773912
375274988,14.7616301803742
375284968,14.7616301813655
375295026,14.7616301498591
375315017,14.7616301519831
375324760,14.7616301528064
375344854,14.7616301549892
375355096,14.7616301572323
375385133,14.7616301603671
375395184,14.7616301620763
375414922,14.7616301642922
375424976,14.7616301656653
375434923,14.7616301671188
375455022,14.761630170071
375475067,14.7616301717852
375485055,14.7616301724773
375495081,14.7616301298583
375505001,14.7616301313956
375515031,14.7616301319374
375524913,14.7616301333816
375534918,14.7616301355198
375544918,14.7616301362661
375555016,14.7616301376266
375584969,14.7616301407414
375595012,14.761630143267
375614920,14.761630145894
375624943,14.7616301473898
375634746,14.7616301476127
375654836,14.7616301510737
375665024,14.7616301526831
375675083,14.761630154332
375695045,14.7616300870149
375715058,14.7616300894891
375724894,14.7616300913617
375734894,14.7616300915267
375754952,14.761630094955
375764919,14.7616300952006
375774915,14.7616300977441
375784958,14.7616300978437
375814790,14.7616301032157
375835000,14.7616301053637
375844998,14.7616301067682
375855060,14.7616301087285
375865000,14.761630109416
375875080,14.7616301102025
375885097,14.7616301115086
375894794,14.7616301124389
375904996,14.7616301126653
375915073,14.7616301149841
375925000,14.7616301165761
375934999,14.7616301178066
375955063,14.7616301203248
375964907,14.7616301226167
375974913,14.7616301232854
375994998,14.7616301269171
376004790,14.761630127506
376014989,14.7616301299455
376024995,14.761630131628
376034998,14.761630132547
376055048,14.7616301360982
376074929,14.7616301386159
376094984,14.7616300902581
376134912,14.7616300953281
376155003,14.7616300985644
376164939,14.7616300996575
376174943,14.7616301013095
376195033,14.7616301045405
376204997,14.7616301057811
376234997,14.761630110575
376245003,14.7616301115852
376255096,14.7616301138246
376294996,14.7616300050447
376314995,14.7616300062583
376325101,14.7616300075993
376334995,14.7616300085102
376355090,14.7616300107952
376364936,14.7616300115787
376374910,14.7616300135742
376394993,14.7616300152891
376414704,14.7616300175196
376424968,14.7616300188508
376434763,14.7616300196625
376444806,14.7616300202692
376454853,14.7616300217955
376464869,14.7616300225232
376474971,14.7616300233651
376485021,14.7616299723655
376495060,14.7616299742061
376514914,14.761629975758
376525119,14.7616299762945
376534959,14.7616299779863
376554762,14.7616299801721
376574996,14.7616299816044
376595060,14.7616299840073
376604972,14.7616299862648
376614884,14.761629987033
376625074,14.761629987822
376634932,14.7616299886734
376654919,14.7616299915883
376664969,14.7616299916359
376674940,14.7616299934771
376695020,14.7616298611548
376704970,14.7616298617472
376714768,14.7616298613391
376734833,14.7616298629287
376785084,14.7616298658214
376805110,14.7616298677212
376824930,14.7616298680713
376865025,14.7616298711471
376884945,14.7616297640437
376924913,14.7616297641784
376944922,14.7616297650894
376954911,14.76162976485
376974743,14.7616297640993
376984788,14.761629765504
376994832,14.7616297660844
377014996,14.7616297652666
377024998,14.7616297665497
377035024,14.7616297663792
377054936,14.7616297666934
377065184,14.761629767491
377074959,14.7616297676839
377094812,14.7616295979346
377104859,14.761629595963
377115095,14.7616295958628
377124906,14.7616295953046
377134913,14.7616295948162
377144942,14.7616295940832
377154864,14.7616295937369
377174874,14.7616295931731
377194918,14.7616295912407
377214927,14.7616295912427
377254981,14.761629588191
377265012,14.7616295877429
377275025,14.7616295868186
377294859,14.7616294857588
377304892,14.7616294852469
377314899,14.7616294847408
377324900,14.76162948259
377334906,14.7616294818168
377354944,14.7616294801146
377364951,14.7616294784237
377384960,14.7616294762405
377394997,14.7616294765173
377404998,14.7616294750655
377415004,14.7616294737785
377455053,14.7616294698738
377475065,14.7616294685528
377485292,14.7616294640266
377515209,14.7616294616458
377525235,14.7616294603082
377535432,14.7616294588361
377555253,14.7616294570724
377565482,14.7616294558097
377575476,14.7616294557472
377595301,14.7616294530339
377605501,14.7616294527088
377615489,14.7616294515611
377625478,14.7616294505117
377635496,14.7616294497601
377645544,14.7616294478453
377654798,14.761629447592
377675423,14.7616294458954
377684734,14.761629445317
377705719,14.761629454373
377715655,14.7616294549634
377734789,14.7616294522745
377744794,14.7616294513654
377754828,14.761629451259
377774841,14.7616294491034
377784845,14.7616294486153
377814801,14.7616294449404
377824808,14.7616294443972
377834811,14.7616294436114
377854854,14.7616294423639
377875815,14.7616294401235
377884897,14.7616294394673
377894904,14.7616293698777
377914912,14.7616293669944
377934950,14.7616293649755
377955135,14.76162936186
377975000,14.7616293604408
377985163,14.7616293586616
377995167,14.761629358057
378015205,14.7616293548462
378025134,14.7616293532788
378035140,14.761629352844
378055143,14.7616293495122
378064760,14.7616293490338
378075107,14.7616293476544
378095259,14.7616293906863
378105242,14.7616293892269
378125225,14.7616293882401
378134907,14.7616293868368
378174819,14.7616293833345
378185373,14.7616293813146
378195348,14.7616293799983
378214816,14.7616293775649
378225393,14.7616293776895
378234984,14.7616293762975
378245452,14.7616293753823
378254993,14.7616293738026
378275421,14.7616293727662
378284974,14.7616293717608
378295001,14.761629401475
378314775,14.7616294009457
378324994,14.7616293999539
378334833,14.7616293986537
378354970,14.7616293971645
378375014,14.7616293952682
378394940,14.7616293931727
378414965,14.7616293920181
378424908,14.7616293911179
378434908,14.7616293907966
378454901,14.7616293887712
378464906,14.7616293881934
378474981,14.7616293866549
378494908,14.761629513955
378504909,14.7616295136513
378514962,14.7616295135165
378534906,14.7616295036788
378545013,14.7616295047848
378554931,14.7616295033217
378574927,14.7616295042535
378594938,14.7616295042549
378634878,14.7616295033235
378655091,14.7616295031726
378665116,14.761629502115
378675218,14.7616295028074
378685130,14.7616295025089
378695124,14.7616295364761
378705162,14.7616295357242
378714970,14.7616295370628
378724925,14.7616295361768
378734923,14.7616295366712
378754784,14.7616295365791
378764799,14.7616295366486
378775006,14.7616295363431
378795064,14.7616295361998
378815124,14.7616295370729
378825043,14.7616295364049
378834919,14.7616295370531
378844962,14.7616295363904
378865031,14.7616295369474
378875034,14.7616295372729
378895010,14.7616295292622
378905055,14.7616295297787
378915096,14.7616295292731
378924944,14.761629529378
378954960,14.7616295304399
378964919,14.7616295307195
378974921,14.7616295307822
378994960,14.761629530376
379004918,14.7616295300522
379015018,14.7616295303121
379034910,14.7616295304559
379054964,14.761629529896
379065009,14.7616295300351
379084976,14.7616296938909
379115016,14.761629696286
379124998,14.7616296978809
379164809,14.7616297004666
379184868,14.7616297016576
379205001,14.7616297026024
379224921,14.7616297052397
379254930,14.7616297079593
379274912,14.7616297102059
379285007,14.7616295933241
379294925,14.7616295928063
379304990,14.7616295939731
379315023,14.7616295936301
379335000,14.7616295943851
379345001,14.7616295944741
379354996,14.7616295960707
379374723,14.761629596224
379385061,14.7616295972599
379394784,14.7616295978389
379405003,14.7616295970437
379415130,14.7616295975756
379435003,14.761629597983
379454917,14.7616295989502
379465054,14.7616295989479
379474915,14.7616296001232
379494922,14.7616296708772
379504990,14.7616296717997
379514963,14.7616296731142
379524979,14.7616296727628
379544910,14.761629675052
379554966,14.7616296751063
379574783,14.7616296774352
379585022,14.7616296774579
379595045,14.7616296787252
379615038,14.7616296809467
379625067,14.7616296810907
379634916,14.7616296822945
379654921,14.761629683731
379665005,14.7616296837452
379674939,14.7616296852385
379694958,14.7616295006441
379704967,14.7616295013452
379714784,14.7616295005042
379734995,14.7616295009542
379755051,14.7616295004523
379764995,14.7616295014295
379775000,14.7616295005492
379785096,14.7616295012581
379794956,14.7616295006498
379814911,14.7616294997342
379824982,14.7616295013011
379834904,14.7616295008957
379854962,14.761629501635
379864970,14.7616295010766
379874787,14.7616295012217
379885043,14.7616296207628
379895055,14.761629622622
379905072,14.761629624021
379915019,14.7616296245339
379925041,14.76162962554
379934795,14.7616296249811
379955141,14.7616296265956
379965000,14.761629627936
379974998,14.7616296284141
379985094,14.7616296294507
380014943,14.761629630858
380024978,14.7616296314113
380034743,14.761629632654
380054806,14.7616296333491
380065042,14.7616296349166
380075005,14.7616296352303
380095035,14.7616296472814
380104890,14.7616296487531
380114967,14.7616296491046
380134881,14.7616296495868
380144888,14.7616296507391
380154965,14.761629651976
380174912,14.7616296545856
380185025,14.7616296549988
380204906,14.7616296563194
380214932,14.7616296578503
380234912,14.761629659548
380254967,14.7616296608918
380264755,14.7616296613731
380274800,14.7616296624514
380294861,14.7616296381912
380304997,14.7616296380553
380314999,14.7616296389718
380334906,14.7616296411397
380344912,14.7616296414821
380354964,14.761629642394
380364961,14.7616296437167
380374913,14.7616296438715
380384931,14.7616296448086
380394974,14.7616296465016
380404913,14.7616296459851
380414736,14.7616296473578
380434797,14.7616296491562
380455047,14.7616296507552
380475085,14.7616296527237
380495129,14.7616297316895
380505084,14.7616297335056
380515153,14.7616297349938
380535165,14.7616297366015
380545105,14.7616297389278
380555124,14.7616297395565
380565155,14.7616297414233
380574933,14.7616297427042
380584909,14.7616297434613
380594938,14.761629744624
380604910,14.7616297467769
380614946,14.7616297480763
380634947,14.761629751532
380644955,14.7616297528876
380665004,14.7616297551524
380675031,14.7616297567264
380714845,14.7616296874785
380725077,14.7616296891267
380734856,14.7616296898782
380754892,14.7616296924321
380774904,14.7616296946439
380784939,14.7616296960375
380794944,14.7616296966764
380804976,14.7616296976335
380814991,14.761629698468
380835081,14.7616297017252
380845089,14.761629703002
380855093,14.7616297035431
380875132,14.7616297066468
380885259,14.7616297074062
380895310,14.7616295303917
380905274,14.7616295306298
380925318,14.7616295316582
380935314,14.761629532007
380954793,14.7616295338907
380974881,14.76162953442
380985316,14.7616295346957
380995168,14.7616295353749
381004765,14.7616295351927
381014808,14.7616295355535
